6,411.90 
92,23.58 
118,154.16 
138,393.47 
140,90.16 
241,2664.26 
278,70.41 
279,217.36 
305,44.99 
309,56.20 
444,46.45 
508,68.44 
512,27.36 
556,4171.94 
628,35.12 
750,136.68 
759,344.21 
830,48.82 
859,226.94 
916,6464.10 
960,2170.58 
1006,47.01 
1038,3090.77 
1060,256.34 
1096,90.05 
1114,17.07 
1132,65.58 
1152,3888.40 
1212,28.21 
1332,346.83 
1365,341.42 
1389,169.63 
1564,3858.16 
1570,5178.11 
1578,188.14 
1663,5359.80 
1771,444.16 
1938,116.64 
2386,2797.36 
2425,263.17 
2669,2674.41 
2725,466.88 
2967,3423.16 
3150,482.32 
3388,525.84 
3538,568.16 
3697,409.99 
3710,1044.27 
3752,1182.87 
3760,677.67 
3770,4297.29 
3817,270.52 
3879,8.18 
3905,3443.94 
3924,392.84 
3993,9.49 
3995,409.25 
4019,1970.73 
4041,140.97 
4042,9.49 
4068,4232.76 
4112,130.71 
4224,242.26 
4344,363.27 
4351,43.55 
4385,2179.56 
4487,936.98 
4545,163.71 
4586,1278.22 
4593,468.51 
4631,329.55 
4664,390.59 
4703,500.99 
4719,465.20 
4720,7.68 
4741,392.55 
4790,186.28 
4810,2374.78 
4817,1687.21 
4834,165.93 
4850,2986.14 
4878,31.80 
4882,211.20 
4909,259.93 
5029,7315.53 
5100,263.42 
5124,18.69 
5190,273.42 
5229,17.01 
5271,3820.14 
5289,193.96 
5305,81.11 
5345,875.60 
5365,28.21 
5429,12.48 
5467,292.44 
5525,156.64 
5526,56.32 
5595,43.91 
5703,499.27 
5707,4235.56 
5735,46.94 
5756,9.49 
5844,1512.22 
5855,508.98 
6073,26.55 
6094,227.54 
6102,14.31 
6125,3781.72 
6137,146.56 
6148,236.62 
6187,3848.87 
6284,365.22 
6311,18510.91 
6360,2036.21 
6375,199.31 
6382,1832.27 
6484,140.58 
6544,611.31 
6641,98.52 
6665,119.61 
6677,35.21 
6709,1392.55 
6711,144.75 
6854,600.94 
6861,61.55 
6867,3469.89 
6874,62.64 
6938,48.02 
7026,9.49 
7116,246.54 
7132,679.54 
7242,62.61 
7252,351.39 
7311,34.20 
7343,6.10 
7356,2692.10 
7418,60.65 
7421,221.53 
7424,91.55 
7431,17.11 
7452,4171.48 
7454,130.27 
7457,2489.88 
7480,273.49 
7494,18.65 
7535,296.08 
7538,160.86 
7584,68.34 
7592,108.10 
7611,195.05 
7616,2284.99 
7617,937.82 
7630,102.32 
7712,316.18 
7725,9.49 
7814,14.20 
7937,98.30 
8015,17.50 
8054,100.56 
8061,273.63 
8085,45.42 
8121,87.75 
8223,477.24 
8239,301.59 
8264,366.89 
8339,3714.00 
8348,1485.48 
8360,1104.57 
8390,98.90 
8393,257.69 
8485,26.41 
8499,29.56 
8546,241.68 
8560,5.25 
8571,1936.44 
8575,107.41 
8613,23.75 
8625,558.21 
8703,13017.28 
8876,342.18 
9060,6.10 
9116,9.49 
9225,2526.53 
9244,245.03 
9247,4.81 
9304,1844.11 
9335,68.36 
9343,372.32 
9432,163.71 
9542,98.20 
9610,468.58 
9634,1102.07 
9713,275.67 
9906,175.29 
9926,2142.39 
9928,81.49 
9947,1508.89 
9950,163.85 
9960,1315.47 
10165,19.11 
10195,644.39 
10239,207.75 
10318,436.89 
10400,351.49 
10472,2627.83 
10583,32.72 
10727,2072.94 
10900,613.83 
10964,3022.39 
10984,751.84 
11003,1438.94 
11037,153.81 
11144,1431.65 
11157,34.19 
11275,541.06 
11321,1932.11 
11325,682.71 
11434,55.69 
11468,400.76 
11535,12.16 
11645,912.05 
11675,3560.94 
11821,668.58 
11933,281.16 
11994,18.34 
11995,4015.16 
12199,136.98 
12325,47.07 
12357,185.01 
12418,18.99 
12508,1052.12 
12777,492.94 
12874,18.81 
12897,398.04 
12923,44.16 
12958,2056.86 
12997,85.45 
13014,464.10 
13023,4154.26 
13126,1471.15 
13163,4841.13 
13165,966.60 
13199,351.48 
13223,176.05 
13264,431.66 
13266,5696.11 
13303,3295.31 
13353,59.80 
13358,59.79 
13397,80.24 
13405,362.58 
13461,212.84 
13634,254.26 
13639,1389.54 
13820,34.88 
13950,28.21 
13963,435.94 
13987,189.35 
14049,671.99 
14059,99.91 
14076,29.91 
14211,347.54 
14241,658.58 
14319,1192.70 
14368,33.03 
14449,200.21 
14515,14.02 
14623,6568.10 
14769,93.82 
15019,137.05 
15041,52.17 
15080,2437.70 
15191,35.32 
15242,8.83 
15261,18.80 
15395,1430.52 
15495,384.82 
15501,470.11 
15696,359.95 
15703,93.85 
15711,971.98 
15801,156.83 
15827,48.30 
15832,2625.31 
15901,187.50 
15936,1918.52 
15937,42.26 
15961,199.21 
16038,757.05 
16063,59.59 
16151,3670.61 
16199,2529.05 
16258,253.15 
16274,2082.95 
16285,725.51 
16385,861.91 
16410,27.12 
16446,93.82 
16462,47.01 
16480,93.81 
16602,404.24 
16648,602.96 
16692,432.89 
16830,23.53 
16845,1406.91 
17114,93.80 
17145,7062.80 
17281,144.08 
17291,351.52 
17802,159.68 
17927,24.45 
17954,149.01 
17989,278.38 
18029,285.87 
18044,1556.96 
18220,136.98 
18227,119.71 
18325,1610.76 
18373,2366.16 
18404,313.35 
18419,4856.15 
18527,255.57 
18528,157.93 
18565,109.97 
18711,1586.61 
18805,468.53 
18837,225.87 
18850,98.07 
18985,116.36 
19240,68.38 
19377,257.38 
19438,118.30 
19568,97.59 
19576,1811.80 
19588,693.08 
19663,3137.67 
19849,1416.35 
19927,9.49 
20073,246.62 
20076,136.68 
20466,246.76 
20557,1013.01 
20652,629.96 
20655,233.69 
20674,93.39 
20964,18.89 
21016,290.22 
21035,187.51 
21184,483.71 
21247,918.78 
21258,416.35 
21358,55.99 
21477,99.89 
21535,279.19 
21665,109.13 
21793,1149.19 
22067,334.02 
22082,212.71 
22097,402.29 
22151,448.32 
22321,65.67 
22348,14.17 
22376,124.18 
22403,281.68 
22427,2695.46 
23144,457.81 
23152,85.46 
23588,2818.94 
24128,263.26 
24366,175.78 
24818,17.11 
25028,783.38 
25091,28.35 
25304,192.49 
25338,273.10 
25493,153.80 
25823,170.86 
25843,1669.10 
26196,17.13 
26204,284.52 
26273,7.34 
26343,411.92 
26383,49.26 
26505,285.66 
26514,527.46 
26759,611.31 
26897,4.82 
26954,1713.22 
26993,46.73 
27016,84.15 
27036,119.65 
27092,969.70 
27097,212.42 
27185,144.85 
27343,46.38 
27383,34.19 
27635,34.06 
27662,1127.60 
28012,373.50 
28014,2565.41 
28020,70.41 
28115,112.67 
28163,8.83 
28274,4735.41 
28355,15.11 
28587,47.01 
28704,2072.19 
28722,421.71 
28761,562.20 
28855,77.37 
28981,4.81 
29441,55.60 
29634,64.85 
29859,562.23 
29921,99.95 
29928,1948.21 
30035,35.07 
30324,9.49 
30365,864.09 
30429,3429.43 
30661,3010.84 
30829,281.31 
30915,288.12 
30972,1652.64 
30993,3974.03 
31099,268.04 
31169,1433.64 
31369,316.18 
31379,204.61 
31385,1277.35 
31435,672.27 
31450,91.53 
31470,6750.99 
31506,1877.08 
31725,46.83 
31792,2095.29 
32062,12.00 
32390,482.49 
32428,2371.31 
32443,307.81 
32665,23.53 
32732,51.75 
32748,93.81 
32812,40.98 
32865,69.21 
32982,47.01 
33006,51.05 
33145,1947.02 
33701,371.12 
33863,212.35 
33893,216.68 
34102,430.86 
34209,543.40 
34294,2538.40 
34300,79.59 
34383,50.68 
34569,548.01 
34572,45.87 
34653,2375.70 
34931,446.23 
34954,1281.31 
34978,1311.04 
35084,48.60 
35305,2138.86 
35362,3656.59 
35410,3029.17 
35465,325.14 
35574,1052.32 
35592,1638.74 
35735,317.58 
35856,214.10 
35883,14.17 
35990,14.18 
36089,53.25 
36166,4579.69 
36261,2505.18 
36336,2037.82 
36392,1716.94 
36404,607.28 
36537,467.90 
36671,26711.11 
36748,504.71 
36782,2954.46 
36964,1195.36 
37165,5471.97 
37212,1903.80 
37214,467.83 
37263,632.10 
37287,18.65 
37396,87.75 
37416,1414.56 
37489,311.21 
37675,252.65 
37735,158.77 
37777,469.62 
37863,85.66 
38060,994.47 
38616,137.51 
38679,161.76 
38771,371.72 
38776,221.45 
38891,59.23 
38978,137.21 
39348,28.21 
39555,187.48 
39579,895.67 
39716,1946.45 
39826,771.58 
39908,93.83 
40090,2901.06 
40766,6.88 
40957,2928.95 
41152,451.56 
41229,1344.47 
41301,281.53 
41627,3003.95 
42117,1017.75 
42343,473.97 
42479,3731.30 
42499,287.86 
42503,93.83 
42544,444.45 
42776,70.42 
42805,533.66 
42837,171.87 
42932,341.94 
42967,216.40 
43001,124.12 
43054,648.52 
43245,438.64 
43316,1432.59 
43633,3701.82 
44024,257.26 
44105,754.24 
44693,3670.58 
44730,303.50 
45139,1721.92 
45251,2237.45 
45272,1283.45 
45553,154.62 
45620,3643.57 
46116,3677.85 
46330,1036.22 
46525,505.98 
46564,1640.66 
46586,164.06 
46670,125.88 
46805,92.83 
46846,17.60 
46995,85.45 
47185,46.91 
47598,461.47 
47970,3877.04 
48186,212.79 
48363,611.34 
48379,263.21 
48515,438.60 
48552,766.59 
48739,386.00 
48773,56.33 
48787,17.79 
49268,36.55 
49582,9.92 
49686,2662.11 
50060,273.74 
50094,313.96 
50822,870.38 
51010,17.70 
51375,184.38 
51679,1458.72 
52005,138.34 
52170,441.69 
